Sample ID	Temp	Date	Absorbance
ID pp89nyii	21.258993427662887	2023-01-24	0.19689880779730895
ID a44kln6m	22.201898346602093	2023-01-12	0.20929376955164755
ID 2j2ro154	23.78127703786199	2023-01-05	0.92
ID gmayc9t7	23.11718361950673	2023-01-20	0.15
ID u9f7g16s	21.005761770323755	2023-01-10	0.6406103609897263
ID tc7nqqyy	21.448205521475508	2023-01-05	0.8979067647426567
ID 43c469hr	23.587149523676324	2023-01-09	0.15
ID 2a7jl0ia	21.977038705071667	2023-01-12	0.15
ID y42h39d2	23.998816419368907	2023-01-08	0.15
ID 0ksaam0n	23.502430280487943	2023-01-23	0.4722293714292751
ID 0az2emz6	21.965078219334664	2023-01-08	0.7962269203982125
ID g7kxy35p	22.736300906655536	2023-01-11	0.15
ID kjpyta08	23.88288223145759	2023-01-06	0.15
ID gkieged0	22.511666487581515	2023-01-05	0.15
ID 2m9ckdp0	23.8985643326015	2023-01-22	0.15
ID 92n6mbog	23.536958976430782	2023-01-22	0.47640847715556434
ID 8tsd7n8c	23.74660680323793	2023-01-21	0.15
ID nfycvron	21.946581984556712	2023-01-21	0.7486138793846402
ID zamm0i4o	22.315785862421524	2023-01-07	0.3230660901551822
ID dieqkoo9	23.21465799190581	2023-01-21	0.15
ID g5viwrx1	22.64936936377225	2023-01-28	0.92
ID i4ndlai9	22.087809918032285	2023-01-09	0.15
ID btfp4w32	21.502467687874127	2023-01-20	0.15
ID 9nblc8io	21.651303777995505	2023-01-11	0.3118777175978853
ID cvkf162j	23.40175127045239	2023-01-21	0.15
ID 87jj3728	23.062681414689223	2023-01-20	0.92
ID yom1mui4	22.90989826482972	2023-01-26	0.15
ID gh0zfc5f	23.8918711004989	2023-01-26	0.15
ID q8e9p6ta	22.968824137459965	2023-01-30	0.4608704891275238
ID laahege8	21.477747557890314	2023-01-04	0.15
ID ic2wcsnu	23.215808692690853	2023-01-21	0.7007416962796081
ID qm7uiqdv	23.489938163654926	2023-01-17	0.28978665453219987
ID vy2qazi5	22.908433189097725	2023-01-26	0.44268726476568077
ID nq5bq12y	23.322540199734377	2023-01-14	0.15
ID jm2d2ald	22.64918140249974	2023-01-15	0.15
ID w5q9m5oc	23.22119404662671	2023-01-08	0.15
ID a51jduqe	21.26601966328263	2023-01-13	0.317203163828229
ID 7igdtnj3	22.683208267260284	2023-01-26	0.21149864663142642
ID 33j5lc9v	22.570440992843306	2023-01-11	0.15
ID 3kj24igr	23.593830217619917	2023-01-19	0.7413104926236311
ID j38rp5xt	22.133976879987486	2023-01-07	0.7367611021844342
ID 53pdyvee	21.897699116081977	2023-01-25	0.92
ID p6xdybm3	23.81479375700134	2023-01-19	0.35460482575199204
ID kvn9tigr	22.22484464949304	2023-01-22	0.588535260984764
ID 4fawj6rv	23.86199262537251	2023-01-27	0.15
ID fu16lyqk	23.711568161786406	2023-01-26	0.15
ID 1chv1p55	21.604108618346338	2023-01-22	0.15
ID c1v369ta	21.141851242091658	2023-01-08	0.15
ID tner6wex	22.64627956242477	2023-01-06	0.15
ID shoksq61	22.0793548073158	2023-01-30	0.15
ID grwya8dr	22.71935591640033	2023-01-26	0.5634782399133287
ID a1x89k3r	23.457278567421966	2023-01-14	0.92
ID mv4pdksa	22.921310543203802	2023-01-14	0.15
ID l0bucl3b	23.987574277531422	2023-01-12	0.15
ID d992wqiu	23.474008190862065	2023-01-21	0.92
ID p3nr0v9q	22.690413123440088	2023-01-18	0.92
ID vm6i7kpx	21.117842011305655	2023-01-10	0.15
ID 3rem4mcl	23.296963131814124	2023-01-15	0.15
ID j76wz99n	21.36380850016814	2023-01-08	0.15
ID hlry292t	22.896492739681243	2023-01-04	0.15
ID 68owtgfr	23.37883726642034	2023-01-24	0.15
ID jk44g2ey	23.23983031580518	2023-01-10	0.15
ID whp3vnaz	21.042411464671417	2023-01-28	0.26036526584569
ID xysni6p0	23.89560985499688	2023-01-28	0.15
ID emgnvw9o	23.610399242868773	2023-01-17	0.92
ID a3dnj3yo	21.996311001182267	2023-01-04	0.8652800076012578
ID fl23ai7q	21.71181756799082	2023-01-17	0.5724291191394452
ID 2z16liiv	23.183826871499278	2023-01-13	0.15
ID m66xi5q3	21.255081401304622	2023-01-13	0.92
ID q1s1oc6c	22.71813876694212	2023-01-11	0.92
ID 6v19g6rf	23.135262494394535	2023-01-10	0.17772678152424093
ID wkqkcc6d	21.352501013538514	2023-01-04	0.17967648429595437
ID dy313zp4	21.20881592060591	2023-01-08	0.15
ID tap6hwod	22.933129521874008	2023-01-15	0.15
ID qvvj2xnj	21.271945928261246	2023-01-14	0.15
ID zxb2hofp	22.926898944346977	2023-01-29	0.5552454506109533
ID alssso9w	23.468322746186335	2023-01-18	0.15
ID 6olqyb6b	23.698742205809474	2023-01-30	0.25338303445025917
ID i0wuf5nd	23.278391194101413	2023-01-19	0.6532189657891148
ID l512oo2w	21.374993726912347	2023-01-16	0.92
ID r9sdqv67	21.472442173453263	2023-01-19	0.15
ID byal5619	23.343108343372133	2023-01-31	0.3413457845224781
ID 4htqdq24	23.61135291448462	2023-01-17	0.92
ID 46slesv9	21.265406109023374	2023-01-12	0.15
ID lsr1wjzm	22.380522548634122	2023-01-03	0.861208074844499
ID 7y581khz	23.98822063261746	2023-01-17	0.4246518808390216
ID ghml58x6	22.273618041592282	2023-01-28	0.15
ID qij7qgpt	23.223742151688143	2023-01-03	0.92
ID ck6kjh1b	22.694615527397737	2023-01-31	0.7391148305312231
ID vy59bn3i	21.41559144005788	2023-01-23	0.15
ID jwf2m4fr	22.72942488783015	2023-01-03	0.15
ID 1kiepo7v	22.09146005458048	2023-01-22	0.7473821938649805
ID 2fieyrx0	22.93232569624427	2023-01-17	0.15
ID jyu0weuw	21.691819148390355	2023-01-11	0.15
ID iyl8lsi7	22.570693773805793	2023-01-18	0.7839084763188777
ID x1cuefti	21.20104323205219	2023-01-09	0.43385894742370035
ID 7huxgari	23.66971339420859	2023-01-14	0.15
ID 5ecbcb9c	22.168680382005608	2023-01-06	0.15
ID 3pyv115u	22.832687662816728	2023-01-31	0.3983125724637775
ID mkm77opn	22.143491969063323	2023-01-31	0.15
ID vt1t5r9l	23.25253188865712	2023-01-19	0.15
ID x0tknacf	23.022679488570127	2023-01-07	0.2387556560980184
ID 5hl6zjyf	21.979965757181763	2023-01-23	0.15
ID 0smzvpbr	23.613758225471457	2023-01-18	0.15
ID h4fwz5a8	22.380839150399716	2023-01-14	0.15
ID 2m72xz3h	23.254832484189723	2023-01-24	0.15
ID 07yhmh0o	21.860280569257924	2023-01-13	0.5734867669952884
ID 172i0uu3	21.319315925161433	2023-01-05	0.6105903704840547
ID m5udc79f	21.350715167818116	2023-01-12	0.35668912716055706
ID y5zc0np0	22.215568704031828	2023-01-27	0.15
ID f7qe9x1t	21.444175801815025	2023-01-10	0.15
ID 2quc9v79	23.052336130690634	2023-01-13	0.263898489071825
ID dkc16vox	21.604689835721587	2023-01-16	0.92
ID 6xade3j7	23.94444557177607	2023-01-31	0.15
ID c3kebwi1	21.1982336328247	2023-01-07	0.15
ID d2y4tchv	22.13202844152455	2023-01-20	0.92
ID gd6vophr	23.851823682634887	2023-01-24	0.92
ID 83geuy54	21.48968847350471	2023-01-23	0.33955181408237545
ID zgrm4z7q	21.797151216431953	2023-01-03	0.15
ID v1s4qbrd	23.50189132957021	2023-01-21	0.92
ID hegbpe8d	21.531443188786405	2023-01-28	0.15
ID 9qlslp0q	21.637424799365437	2023-01-19	0.15
ID czb1nsjy	22.692424421542093	2023-01-20	0.92
ID 97xre3t5	22.67279969672315	2023-01-16	0.15
ID bdugnwhh	22.204670938787658	2023-01-14	0.2698137221618428
ID sv28n8mj	22.877509934390595	2023-01-05	0.15
ID cruzid74	22.184102364320694	2023-01-12	0.15
ID socr7xu8	22.189175336111976	2023-01-29	0.15
ID zhm8yj49	22.598614575877804	2023-01-27	0.5225717752752566
ID p2i5fjz2	23.86150303038184	2023-01-24	0.92
ID qlnjv7xs	21.85120106019059	2023-01-13	0.15
ID rsrmk300	21.090416657910787	2023-01-14	0.92
ID 6nku6c6i	23.83149374415357	2023-01-25	0.15
ID e6oa2mlx	21.914668980781318	2023-01-05	0.8834086960983946
ID 2zfcweqm	23.763284033754285	2023-01-19	0.15
ID o9thppg5	22.326980199233365	2023-01-09	0.15
ID 437ggnsm	21.210012056523876	2023-01-25	0.42287715925505986
ID 82gge7za	22.06925859426376	2023-01-04	0.92
ID cnz9gk3d	22.327168314000964	2023-01-27	0.3260941571761169
ID skz655mp	23.605732169426975	2023-01-28	0.15
ID 3b56dzp9	22.642615817774484	2023-01-27	0.15
ID hyi3acx6	23.698763134002988	2023-01-14	0.8421090867174381
ID xf39l01l	23.259164629971135	2023-01-03	0.15
ID bu0qcoy1	22.805417969311634	2023-01-12	0.15
ID 8nj59xax	23.896550667521765	2023-01-16	0.15
ID mytzfoyw	22.629179202271292	2023-01-28	0.5174608882142219
ID 8mikilil	23.096899332969052	2023-01-25	0.15
ID jp8xiaq5	22.030862868548347	2023-01-26	0.15
ID 9i0e0n1p	22.35325965716702	2023-01-05	0.15
ID zfbmdcbp	21.464612900060608	2023-01-15	0.15
ID vt4wl1qu	21.020402422038657	2023-01-21	0.4133168284383646
ID 0h4nv6l6	21.485961184482978	2023-01-09	0.92
ID 2kw4nomf	22.05609412069009	2023-01-31	0.92
ID zqutjatx	21.27173088311641	2023-01-31	0.15
ID lo80rzvc	22.13317671910843	2023-01-24	0.15
ID zfisuokd	23.528141408988144	2023-01-11	0.15
ID w4rc531z	23.930347159458123	2023-01-09	0.92
ID v85b9m7c	23.183712196732294	2023-01-30	0.16655265348802326
ID 3vt9qgs3	21.379117106523204	2023-01-04	0.4025149082255326
ID iuvltv9z	21.161844479390236	2023-01-28	0.5743384407105041
ID 8mk2an6u	22.332622366400425	2023-01-10	0.15
ID 0ngs3sjm	23.15527222121067	2023-01-07	0.15
ID h4nezo48	21.89135614041689	2023-01-25	0.92
ID gl2h0djr	23.434312169676968	2023-01-25	0.596774639729959
ID fr1hhsjz	23.690855166112662	2023-01-16	0.15
ID 1z3huab9	21.164209250977432	2023-01-17	0.5389116396971704
ID jq8tmbjr	21.01659142992816	2023-01-16	0.20713300247267294
ID sfmzt9oe	21.205125369263296	2023-01-20	0.7745203952410358
ID heh3xknk	23.963555624171715	2023-01-20	0.35729630531458345
ID 57jg7ifa	22.695101172574248	2023-01-04	0.92
ID ersw7p67	22.031241094227727	2023-01-04	0.15
ID fr0puwt5	21.172962777886788	2023-01-24	0.36010868699757204
ID 97v8dvfl	21.192637910222896	2023-01-18	0.15
ID dw4z7gbu	23.098965902995474	2023-01-06	0.8632068567135345
ID 5ct0lrlc	21.9504813833575	2023-01-04	0.15
ID xc96756w	21.989171330464007	2023-01-08	0.15
ID vuxsm8yu	21.59899857818186	2023-01-23	0.15
ID 3vrars2w	21.939385922782396	2023-01-07	0.15
ID l21v9exz	21.121572817032025	2023-01-03	0.15
ID tejx5za1	22.149359324653737	2023-01-31	0.7747255488256615
ID yxrchb02	22.815812333982517	2023-01-04	0.15
ID c1ssas17	23.202460379924474	2023-01-25	0.6820218892140835
ID r06loazx	21.066820525492464	2023-01-23	0.6384544986768748
ID ylky2czg	22.819916784064816	2023-01-13	0.15
ID uldfa9ez	22.55424313317147	2023-01-16	0.2106255212981462
ID h5nwsmsx	22.758881495454855	2023-01-07	0.92
ID cna92935	23.70805588652835	2023-01-03	0.15
ID sbsysy5l	21.505913530016667	2023-01-05	0.15
ID f1kv52h6	21.475290261296852	2023-01-25	0.92
ID ak7nspfm	21.251077406566957	2023-01-10	0.49104981632191136
ID frt1sbgd	22.70927750136054	2023-01-31	0.92
ID bq8l96j0	21.139364312057296	2023-01-25	0.7394145274339764
ID 5647sscw	21.833851900758344	2023-01-11	0.15
ID ntc50vlj	22.172682487237307	2023-01-31	0.15
ID 1no94zpo	21.53011229626099	2023-01-28	0.5695940771015563
ID 3scafl05	22.6349421773049	2023-01-21	0.15
ID 4dbemwbd	23.848444539708847	2023-01-28	0.92
ID 70bki83y	22.589276441076827	2023-01-23	0.15
ID 80p88ay4	22.712476812122798	2023-01-04	0.2647985937194889
ID svggqdio	23.815638727380332	2023-01-14	0.15
ID fdk10le5	23.24228067312125	2023-01-05	0.6993851989975264
ID 5jscv9gg	22.518323773442418	2023-01-03	0.29950894199216005
ID de9wez0y	21.225743371185096	2023-01-30	0.20004701641418116
ID 5dkjvm2e	22.803416259934263	2023-01-05	0.22985700312924257
ID ilsal99z	22.561238257550606	2023-01-29	0.15
ID 5jqlvstm	22.62821621193409	2023-01-16	0.15
ID j7l9zli9	23.033241677335894	2023-01-05	0.5634782399133287
ID 2sv9dbym	21.330806953042387	2023-01-30	0.92
ID 3ap8m780	23.871441027728174	2023-01-18	0.15
ID ya4nxyt6	23.032396633129906	2023-01-09	0.15
ID oi7t17oo	21.064151756702888	2023-01-21	0.15
ID 06h7olm1	22.227041625148097	2023-01-22	0.15
ID fvn9ok2k	22.88704601256437	2023-01-15	0.15
ID znlayfun	22.691828573357405	2023-01-17	0.15
ID r47qp9jj	22.91687876151881	2023-01-26	0.15
ID y7avlsjt	21.568872784560245	2023-01-21	0.92
ID ozgo267t	22.362855425100378	2023-01-13	0.92
ID 2kyr3zkx	21.364056590381523	2023-01-18	0.15
ID dadbivnk	22.361087401373783	2023-01-07	0.23826824895186727
ID 9hkzbtrx	21.591837197817895	2023-01-14	0.680592634235787
ID r9bveu82	21.680060800864183	2023-01-13	0.15
ID s4m7mw6m	21.504242382117454	2023-01-22	0.15
ID to923so6	21.823675007625102	2023-01-12	0.8614126356575773
ID 2ocitsfl	21.81867852856655	2023-01-13	0.92
ID zdczqj6s	21.965464555989126	2023-01-15	0.15
ID rosafa86	21.676811587215596	2023-01-04	0.6440622961984186
ID 50enlr30	23.277617526610012	2023-01-25	0.15
ID qa5ps6xx	23.49322795619611	2023-01-07	0.15
ID v7eqfm4t	21.592097014931543	2023-01-24	0.15
ID t2n47cdo	23.612008427768703	2023-01-17	0.15
ID wb5zw408	22.106031923132733	2023-01-30	0.38118571459406353
ID q6h6b7ai	22.14599032163802	2023-01-29	0.42850040752804053
ID 7mifik0c	21.810192782831702	2023-01-14	0.92
ID bo9ojp2g	23.825995226129837	2023-01-25	0.8434504730149274
ID ogadpyjl	22.830090272702037	2023-01-26	0.2701730680184504
ID 98x6uyn8	23.421932118035045	2023-01-05	0.15
ID pp2z8ot2	23.519031838309356	2023-01-18	0.92
ID aemct87s	22.028090483296136	2023-01-12	0.15
ID 2va2vo1g	22.72305944055919	2023-01-10	0.15
ID pdap7kcs	23.991767648550926	2023-01-30	0.15
ID 2e544brv	23.260202135908774	2023-01-28	0.15
ID 3w8cpy8f	23.905843010295634	2023-01-17	0.4329833410643731
ID uf3oh38c	22.06807299617075	2023-01-15	0.15
ID 6ljod4c5	22.86544611407507	2023-01-08	0.92
ID qrcz34rh	21.871477218794226	2023-01-06	0.7632545279460471
ID im6u96ya	22.6755211121065	2023-01-15	0.37087366848081327
ID 442vrxnq	21.890234736833175	2023-01-30	0.1657902128224779
ID 4j62mdte	21.99151253094029	2023-01-04	0.824215245579147
ID 7rb4a6va	21.93391249300583	2023-01-31	0.15
ID nh1ww3s9	23.382233646241836	2023-01-04	0.15
ID ofrqv2fw	22.73259298336736	2023-01-26	0.15
ID 8tab7nnp	21.487715019861195	2023-01-14	0.92
ID 0ouy1i0u	23.659922297606688	2023-01-13	0.92
ID hw1qk9pc	22.28256244764109	2023-01-20	0.6110315697995813
ID 6sskc9iu	23.168987401130394	2023-01-16	0.8157267744868265
ID idw3jkfy	23.02708709524562	2023-01-26	0.15
ID qb25ywct	21.852326758391374	2023-01-20	0.15
ID 3rm7cc2p	23.140656992654147	2023-01-10	0.15
ID byltcrow	21.68686818353444	2023-01-17	0.15
ID b830l9c9	21.275492825098784	2023-01-13	0.15
ID qp2fsaom	21.15508197522722	2023-01-04	0.15
ID ofl34h94	23.30064929739344	2023-01-10	0.92
ID 4byty23g	22.38625617395588	2023-01-12	0.7098195495787184
ID 9p5iulep	22.236232640451846	2023-01-05	0.2589804667439954
ID v5t4rzx5	21.466444176318024	2023-01-14	0.15
ID uy87mr5e	23.526896597924654	2023-01-14	0.15
ID i7m4q0dp	23.612482360055925	2023-01-27	0.15
ID ut8hext9	21.298607332587505	2023-01-08	0.15
ID 75nazoir	22.777757662157576	2023-01-15	0.92
ID 5tj329zq	21.98978330816565	2023-01-10	0.7336438325745596
ID 6ul7zwy2	22.392882705478364	2023-01-04	0.15
ID 9klkyvew	23.857811012206803	2023-01-13	0.4329833410643731
ID cgxz7zhp	23.232005144640222	2023-01-24	0.15
ID dik5eg6a	21.856665737617007	2023-01-14	0.15
ID gm4zdhph	22.446234836912623	2023-01-23	0.15
ID qvc4kti5	23.37817631136585	2023-01-05	0.92
ID p2wm1p9u	21.92482239086056	2023-01-30	0.5575115197415319
ID 7ufhmzgq	23.892129347850457	2023-01-30	0.15
ID qumlg55e	22.20457783730254	2023-01-06	0.92
ID gxz36xvp	21.21589248843761	2023-01-09	0.92
ID 1n1r012m	22.933017225885298	2023-01-05	0.8362822547032149
ID q6jp04fx	22.01953133923531	2023-01-28	0.15
ID dryz3n9p	21.241656652321435	2023-01-22	0.92
ID jundgxjn	22.888929528258082	2023-01-23	0.92
ID k57v6b6m	22.506751635998288	2023-01-21	0.15
ID qjyy59il	21.369728331295356	2023-01-14	0.92
ID ysujbfmj	21.18696525107594	2023-01-25	0.92
ID oxf4r833	21.403319163897333	2023-01-08	0.92
ID p5lub79b	23.570403996632248	2023-01-07	0.39145121019123796
ID g4auxpu0	23.334255980580558	2023-01-18	0.2940693909823715
ID v7h7l3rr	22.43954947468601	2023-01-06	0.15
ID 24kpxkbo	23.104182038515646	2023-01-08	0.15
ID 6tkcjp5s	23.547962185330864	2023-01-18	0.884891187080889
ID qgn6l3p7	23.976983194350666	2023-01-15	0.4098174693495542
ID 9md7ql1w	23.493048904842766	2023-01-04	0.92
ID pupkwxcd	22.590533168488328	2023-01-05	0.92
ID 8fbivads	22.637363341741302	2023-01-30	0.15
ID nz6h9i0r	21.402910177848106	2023-01-06	0.92
ID crtpif5n	21.1302865854322	2023-01-04	0.2775866712430969
ID pdufvhe2	21.377798196253252	2023-01-22	0.92
ID eirrknm1	22.952754372431322	2023-01-31	0.15
ID 9khocnxp	22.106096526491807	2023-01-30	0.92
ID robvo65w	23.25062357542803	2023-01-08	0.15
ID f5jmhbv8	22.80384276062865	2023-01-18	0.15
ID ktomkcw5	22.19476800434347	2023-01-25	0.15
ID e8ghqqf4	23.03704243882521	2023-01-23	0.15
ID mcniemqt	23.23370210890858	2023-01-27	0.7430516160413305
ID ayjxvhvc	22.363715776211286	2023-01-10	0.15
ID r1015mv5	21.007831674174188	2023-01-25	0.15
ID pqlalw5y	21.903587060467316	2023-01-18	0.15
ID igjwilrf	23.743013180866075	2023-01-13	0.92
ID zy1chos8	23.045053738524672	2023-01-06	0.15
ID fcktmoor	22.558984443032585	2023-01-13	0.15
ID 2f1cbmbr	23.381082729418868	2023-01-24	0.15
ID 9dvmqau0	22.49475781081788	2023-01-31	0.15
ID 3p52pr4h	22.09901215925537	2023-01-21	0.92
ID bilq8sfd	23.51009210238243	2023-01-19	0.92
ID ijxs55qx	22.86615262786768	2023-01-16	0.8421090867174381
ID 3cglbnqb	21.325217504210688	2023-01-18	0.15
ID rjcf2iew	21.752874972660585	2023-01-05	0.1957284109265154
ID ojrbdlx0	21.73429783481453	2023-01-26	0.7538331902461143
ID d2962wrz	22.725340731416637	2023-01-19	0.21863852541222015
ID cae1hfnt	23.649037186667275	2023-01-07	0.92
ID pze4ef9k	21.785195187150457	2023-01-12	0.3836063793030298
ID 8mq0tbgi	23.47183098094218	2023-01-06	0.92
ID 8xdn1my3	22.34391839226938	2023-01-11	0.92
ID vv1ujetd	21.06322528870601	2023-01-29	0.15
ID ws9cjpwo	21.014398003745914	2023-01-08	0.734379735555879
ID cae8pzfz	23.808020270929728	2023-01-03	0.15
ID vvb6nx0p	23.6821489603874	2023-01-13	0.9120173573296346
ID 11jupfit	22.27183990246628	2023-01-20	0.7757657645075852
ID qo09fldl	21.720556851969693	2023-01-22	0.92
ID 3yrnrq7z	23.7619071435252	2023-01-21	0.5347946521794119
ID 7vjt7ats	21.267422831443003	2023-01-15	0.15
ID muivxkhr	22.391801828814852	2023-01-17	0.7678952508383584
ID brtzug8k	22.175257104529756	2023-01-03	0.4402867604337295
ID g47bnazf	21.07787559511613	2023-01-28	0.27716611393566276
ID ytt4obnl	22.1061777885107	2023-01-18	0.15
ID f4uxo7xz	23.9850931063373	2023-01-31	0.15
ID 8towa25b	22.72125876790337	2023-01-14	0.15
ID 8trnf5nm	23.58045940872931	2023-01-30	0.7178451661121217
ID u43hv8kc	22.97182395169412	2023-01-15	0.4282882462627253
ID 159lq4gu	21.4734458581049	2023-01-27	0.15
ID bm1ctqsy	23.823119713330165	2023-01-27	0.8368738168234623
ID 3bpcvyi4	23.777340621478942	2023-01-10	0.92
ID r0h79no6	23.774635324093907	2023-01-08	0.92
ID 1j6hn5yp	22.350627225011085	2023-01-08	0.15
ID 2h7ligdq	21.764692834406084	2023-01-14	0.92
ID 0bv953uh	21.010004395778967	2023-01-27	0.15
ID p0p72tf4	22.1367728729154	2023-01-06	0.7679900728657771
ID pj1965cu	23.185469488657276	2023-01-25	0.92
ID huy4c5zh	21.06598744324442	2023-01-15	0.15
ID tvgli1xw	22.78325296959092	2023-01-31	0.17101413663294968
ID lx8ngxd2	23.214415222856157	2023-01-07	0.5254530366272575
ID rh1jn1bf	21.033943272399533	2023-01-26	0.21388761909461063
ID sir72c7f	23.846931385573257	2023-01-09	0.15
ID dgrrqd5j	21.321814908601	2023-01-26	0.2627472146229035
ID ydtspnwm	21.693160422799643	2023-01-03	0.39419366333357425
ID 3j8jqtqa	22.70307916288867	2023-01-17	0.92
ID jpldij83	21.64321380824502	2023-01-22	0.15
ID b5ow5zq2	21.095224152998632	2023-01-03	0.829785584506334
ID 5gmtzn80	23.08513711468172	2023-01-21	0.19225487382818898
ID 6qz8pw4a	22.308176337564642	2023-01-17	0.15
ID 6oyo9p7x	22.95229076104286	2023-01-07	0.92
ID pv4l1iks	23.669814287754043	2023-01-17	0.92
ID 3ijqh8sa	21.300179875771104	2023-01-21	0.15
ID i8ag1w6b	23.93656011204554	2023-01-16	0.8028799458157075
ID eh7thh0l	23.633360038383927	2023-01-21	0.8328780129457994
ID e5lry5x0	21.457626758418094	2023-01-30	0.15
ID 9wfy5wi2	21.745022489123997	2023-01-10	0.206407872985291
ID ru4m0gx3	21.4734200006551	2023-01-31	0.15
ID jt1xh2tc	23.475491128140074	2023-01-14	0.37315671616994817
ID eubf5eli	21.35428134992545	2023-01-24	0.92
ID wcfuz7t1	22.691074753909636	2023-01-31	0.15
ID gnc6he0s	23.570544603654746	2023-01-05	0.6470097952870356
ID 9vhsx4ph	23.498587039572413	2023-01-12	0.15
ID ed839wq9	21.827079428373228	2023-01-28	0.4382997729402478
ID all5v89x	22.076491753485275	2023-01-13	0.4168218475341212
ID bxvqcdx0	23.219565762043405	2023-01-05	0.92
ID ndb1ngq4	21.813743600838485	2023-01-08	0.92
ID 2w3rcii3	21.774840042181843	2023-01-15	0.92
ID k7ztrhod	22.426077143198906	2023-01-31	0.4558521302470313
ID m2c345dw	22.68737711530647	2023-01-21	0.15
ID 435oxrg9	22.857188064478702	2023-01-22	0.555345163674544
ID 6epubvr0	21.824896306600586	2023-01-05	0.795398848963792
ID 2pwu0cs6	22.03083039104204	2023-01-22	0.92
ID lf8qsxno	23.36233076978154	2023-01-03	0.6462987821476193
ID jdx3g69p	23.007882916730004	2023-01-06	0.92
ID bu10w8hk	21.90424818498477	2023-01-15	0.15
ID 7rj9q6go	21.897109339668845	2023-01-07	0.15
ID wf50la1g	21.88968820831387	2023-01-17	0.3349542044999688
ID mc6a128w	23.053530663069242	2023-01-26	0.5501822490956263
ID p89oysxe	21.66382352987159	2023-01-20	0.3521801395468312
ID aucakskm	21.168988968315244	2023-01-13	0.15
ID ukpme3sw	21.428587889783152	2023-01-11	0.8400397554541491
ID ofyl2myw	22.98811709755621	2023-01-03	0.6712483373979691
ID qepo9zfb	21.815831129077374	2023-01-20	0.15865476139730747
ID x2sjvbti	21.311781935152325	2023-01-27	0.15
ID pukt6iil	21.379729103055897	2023-01-13	0.15
ID ok8jwwdg	22.131865872757594	2023-01-09	0.5389116396971704
ID 42k5c98c	23.329530459718868	2023-01-29	0.92
ID iksuxjoy	22.913224584195564	2023-01-29	0.15
ID ijohg2lt	22.91870385334749	2023-01-21	0.15
ID ln66n7d3	22.91458073668996	2023-01-14	0.15
ID iauwfcxh	22.294622246342467	2023-01-18	0.5452833987022124
ID 15ak54vn	21.221753009682335	2023-01-07	0.92
ID i7bd5caj	22.596734303171885	2023-01-24	0.92
ID gjbfa0ci	21.93095550179207	2023-01-06	0.92
ID brsjbn3z	23.822819923721507	2023-01-04	0.15
ID c8w5mdip	23.3315995649753	2023-01-28	0.15
ID rojv2agk	22.06862038969953	2023-01-30	0.317814845699289
ID cxkqyx7e	21.867476013512306	2023-01-21	0.15
ID m4ck6m5a	21.085441632646972	2023-01-09	0.92
ID 65ov2xqu	23.988456877136528	2023-01-07	0.15
ID 92o0yyg1	23.471013574398107	2023-01-11	0.8975383416665362
ID rgmjw18w	21.811004231407146	2023-01-17	0.7637373241785329
ID gq46ta8x	22.82271833227962	2023-01-07	0.15
ID rgixxez3	22.960116671267695	2023-01-20	0.4000807790519729
ID xmg0w7fp	21.593385391112925	2023-01-29	0.8152345015647774
ID ciegum4d	22.44934457200375	2023-01-26	0.92
ID tksicyfh	22.38218354693495	2023-01-31	0.33930939621669437
ID 16wzf64y	23.019150137225477	2023-01-03	0.92
ID ryxotzay	21.559984133337096	2023-01-08	0.15
ID gd8xrwlq	21.51086607512554	2023-01-18	0.92
ID ur32q8u8	22.289151612410752	2023-01-16	0.15
ID zuoml2bx	22.488077052478253	2023-01-21	0.92
ID dapww19u	23.41202425520241	2023-01-03	0.15
ID uetv3r6k	22.141025841123113	2023-01-25	0.15
ID e9q5ols5	22.36479600759162	2023-01-05	0.92
ID 35qv06ev	23.23343787960466	2023-01-12	0.15
ID 6re3hm1o	22.153835674482913	2023-01-05	0.15
ID fc4b53nx	21.174962081404434	2023-01-17	0.15
ID 3qhigulf	22.0128453372304	2023-01-20	0.15
ID k77kazxq	21.635152207329554	2023-01-19	0.92
ID vwcnhb2f	23.938709317282655	2023-01-05	0.92
ID whepncfd	22.716547621348987	2023-01-21	0.15
ID 6ffl48p4	23.075646761080662	2023-01-10	0.6902511083788229
ID f299u1w9	23.31661525418111	2023-01-22	0.15
ID ou5sjwl7	21.793336312925508	2023-01-14	0.92
ID u6jvpfnl	22.619002430676943	2023-01-30	0.15
ID 3kf62b5n	23.046226044726776	2023-01-31	0.15
ID r6afhbdl	21.12641094142393	2023-01-10	0.92
ID ced8noe8	21.201370988469712	2023-01-04	0.20167657835763808
ID vysijvfa	23.62383449914627	2023-01-26	0.21144466214496993
ID c08jk69c	21.031147468680903	2023-01-16	0.92
ID gjiqok1m	22.93964429449554	2023-01-16	0.15
ID eclj74jn	21.142683250389	2023-01-10	0.7271461994536031
ID ab43hiee	22.02531894616721	2023-01-15	0.92
ID hdj5o52i	21.649927522860942	2023-01-28	0.15
ID jtmoepo4	21.773781026127423	2023-01-03	0.534498268685102
ID eobt0i7p	21.072710184609168	2023-01-25	0.15
ID 35i66c2z	22.892814172920843	2023-01-09	0.3260941571761169
ID rpio2gzd	21.474149912289775	2023-01-18	0.15
ID hzgrtgsa	22.01852799999599	2023-01-05	0.4450390617098634
